parent	child
44078	44184
44078	44202
44079	44181
168870	169147
44070	44286
44070	44292
44070	44280
44070	44532
44070	44320
44070	44204
44071	44532
44072	44292
44074	44292
44074	44532
44076	44315
44076	44314
44076	44311
168879	169852
168879	169157
115695	115891
115695	116082
29001	29128
29003	29126
29003	29182
71038	71642
71038	71482
178201	178373
184223	184386
15384	15552
15382	15564
15382	15567
6492	6815
6498	6818
184226	184355
86752	87344
110829	111057
57412	57651
126059	126432
93069	93358
93069	93375
93069	93275
127903	129472
107248	108762
107248	109579
108230	108272
108230	108304
28208	28391
28208	28389
28754	29031
28754	28943
28203	28370
28203	28391
28203	28389
28203	28376
28970	29177
735	862
69959	70348
44055	45097
44055	45099
44055	45098
134365	134561
134364	134556
299	373
299	386
299	377
295	339
295	344
295	354
295	386
295	523
295	422
295	348
295	424
87589	87888
87589	87879
291	386
291	422
291	424
291	377
291	523
119999	120288
119999	120765
119998	120367
119998	120785
148301	148369
148301	148367
148307	148382
25442	25608
188056	188232
98002	98255
173831	175049
187536	187964
187536	187977
187536	187595
187531	187598
187531	187970
29779	30394
141051	141129
62866	63147
102159	102185
102151	102461
125243	125657
125243	125731
125243	125672
125243	125723
125241	125771
152047	155354
152044	152082
152045	152084
1992	2010
1998	2006
182113	182267
182113	183033
169846	170764
169847	170559
169847	170764
86693	87597
556	697
550	665
550	751
28565	28684
58327	58867
28567	28768
28562	28683
186729	186801
186729	186805
188340	188480
188610	188728
188611	188727
61745	62046
173013	173296
73091	73278
373	1065
73093	73286
377	524
377	1010
141331	141437
6143	6497
6143	6652
117408	117530
6144	6656
6144	7370
120353	120574
120353	121058
100663	100787
75445	75701
75445	75692
182284	183058
182284	182469
81343	81669
81343	81691
81345	81675
81345	81691
81348	81683
81348	81669
116756	117472
17280	17567
116201	116756
116750	117066
116209	116759
167051	167242
162021	162079
172376	172548
172377	172543
175418	175540
175419	175564
113331	115068
113331	115050
113331	114958
113331	115787
168670	169164
172997	174980
172994	173662
172994	173843
172993	173305
63307	63642
5891	6044
5891	6350
50242	50757
50242	51026
126071	126216
126071	126423
126071	126204
126074	126459
126074	126434
124679	124728
124679	124732
124679	124736
126382	126504
108211	108266
26250	26373
187723	187845
28738	29003
410	591
410	451
410	534
410	527
410	495
187725	187843
419	691
