term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
159066	0.0988	['AT1G02560', 'AT1G03090', 'AT1G16880', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920']	[34, 35, 36]	9	3
16626	0.0986	['AT1G14150', 'AT1G18730', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G15110']	[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]	7	14
60171	0.098	['AT1G14150', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925']	[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	8	17
41500	0.0978	['AT1G14150', 'AT2G20260', 'AT3G01440', 'AT4G37925', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]	5	15
187460	0.0972	['AT3G10470', 'AT4G31560', 'AT5G20140', 'AT1G54580', 'AT5G15250', 'AT5G39830', 'AT3G26580', 'AT3G47060', 'AT1G54050', 'AT1G66670', 'AT2G30950', 'AT1G18730', 'AT1G72640', 'AT1G42960', 'AT5G03455', 'AT1G67280', 'AT1G10170', 'AT4G35770', 'AT4G39460', 'AT2G27290', 'AT1G17850', 'AT5G42765', 'AT3G55330', 'AT2G01918', 'AT5G53170', 'AT1G14590', 'AT4G24750', 'AT3G10130', 'AT4G01050', 'AT5G13120', 'AT1G29920', 'AT5G52780', 'AT1G06690', 'AT4G13670', 'AT4G20820', 'AT4G39960', 'AT3G22690', 'AT2G40760', 'AT5G12470', 'AT3G57680', 'AT2G43010', 'AT3G60370', 'AT1G55370', 'AT3G15110', 'AT1G76760', 'AT3G01440', 'AT4G18370', 'AT2G26800']	[47]	48	1
47727	0.0965	['AT1G14150', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT4G23890', 'AT4G37925']	[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]	6	19
6031	0.0963	['AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT3G15110']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]	9	10
187479	0.096	['AT1G22020', 'AT4G13670', 'AT2G01918', 'AT3G46780', 'AT1G15140', 'AT5G13120', 'AT2G42975', 'AT5G53170', 'AT5G52970', 'AT1G07510', 'AT3G58010', 'AT1G75690', 'AT4G20820', 'AT1G42960', 'AT4G39960', 'AT5G19500', 'AT2G43010', 'AT1G06690', 'AT2G42220', 'AT1G74710', 'AT5G59250', 'AT3G10130', 'AT1G10170', 'AT4G16155', 'AT2G20270', 'AT4G24750', 'AT1G66670', 'AT4G35770', 'AT3G60370', 'AT1G50250', 'AT4G38380', 'AT2G40760', 'AT1G54050', 'AT3G22690', 'AT1G51350', 'AT4G39460', 'AT5G21430', 'AT2G27290', 'AT1G72640', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G16660', 'AT5G42765', 'AT2G30950', 'AT2G35040', 'AT1G55370', 'AT5G03455', 'AT3G55330', 'AT4G13010', 'AT3G28850', 'AT1G52220', 'AT2G24020', 'AT1G15820', 'AT2G22360', 'AT1G51110', 'AT5G16150', 'AT1G18730', 'AT3G57680', 'AT5G52780', 'AT5G12470', 'AT1G67280', 'AT3G15110', 'AT1G14590']	[47]	66	1
33549	0.0952	['AT2G17630', 'AT2G40100', 'AT3G47060', 'AT4G23890', 'AT5G13120', 'AT5G15250', 'AT5G39830']	[10, 11, 12]	7	3
38820	0.0952	['AT2G17630', 'AT2G40100', 'AT4G23890', 'AT4G27700', 'AT5G13120', 'AT5G15250', 'AT5G39830']	[11, 12]	7	2
38843	0.0952	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G27700', 'AT4G37925', 'AT5G35170']	[11, 12]	14	2
38847	0.0952	['AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G37925', 'AT5G35170']	[11, 12]	14	2
6778	0.0952	['AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT3G15110']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]	7	16
139167	0.0952	['AT1G14150', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT4G37925', 'AT5G19370']	[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]	7	14
141135	0.0952	['AT1G22020', 'AT1G51110', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT3G53560', 'AT5G53490']	[29, 30, 31]	7	3
44055	0.0952	['AT4G27700', 'AT4G23890', 'AT1G02560', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT3G08920', 'AT2G44990', 'AT2G37660', 'AT1G14150', 'AT1G67700', 'AT5G35170', 'AT1G18730', 'AT5G42270', 'AT5G52780', 'AT4G37925', 'AT2G41330', 'AT3G01440', 'AT3G15110']	[12]	21	1
44056	0.0952	['AT1G14150', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT4G23890', 'AT3G08920', 'AT2G44990', 'AT1G14345', 'AT2G37660', 'AT3G01440', 'AT5G42270', 'AT1G67700', 'AT5G35170', 'AT1G18730', 'AT1G02560', 'AT5G52780', 'AT4G37925', 'AT2G41330', 'AT3G15110', 'AT2G26800']	[12]	21	1
41314	0.0952	['AT1G14150', 'AT2G20260', 'AT3G01440', 'AT3G15110', 'AT4G37925', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]	6	14
125413	0.0952	['AT1G51110', 'AT3G25480', 'AT3G46780', 'AT3G53560', 'AT5G53490']	[25, 26, 27, 28, 29, 30, 31]	5	7
125423	0.0952	['AT1G22020', 'AT1G51110', 'AT3G15840', 'AT3G25480', 'AT3G46780']	[25, 26, 27, 28, 29, 30, 31]	5	7
187464	0.094	['AT3G10470', 'AT4G31560', 'AT5G20140', 'AT1G54580', 'AT5G15250', 'AT5G39830', 'AT3G26580', 'AT3G47060', 'AT1G54050', 'AT1G66670', 'AT2G30950', 'AT1G18730', 'AT1G72640', 'AT1G42960', 'AT5G03455', 'AT1G67280', 'AT1G10170', 'AT4G35770', 'AT4G39460', 'AT2G27290', 'AT1G17850', 'AT5G42765', 'AT3G55330', 'AT2G01918', 'AT5G53170', 'AT1G14590', 'AT4G24750', 'AT3G10130', 'AT4G01050', 'AT5G13120', 'AT1G29920', 'AT5G52780', 'AT1G06690', 'AT1G14150', 'AT2G26800', 'AT1G76760', 'AT3G01440', 'AT4G18370', 'AT4G04020']	[47]	39	1
70094	0.0933	['AT1G22020', 'AT1G22450', 'AT1G56500', 'AT4G27700', 'AT5G59250']	[16, 17, 18, 19, 20]	5	5
24620	0.0933	['AT1G14345', 'AT1G67700', 'AT3G01440', 'AT3G08920', 'AT4G37925']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	5	10
24621	0.0933	['AT1G14345', 'AT1G67700', 'AT2G30695', 'AT3G01440', 'AT4G37925']	[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	5	10
134985	0.0926	['AT1G14150', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	9	12
141745	0.0926	['AT1G22020', 'AT1G51350', 'AT1G54500', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT5G53170', 'AT5G59250']	[29, 30, 31, 32, 33, 34, 35, 36]	9	8
23326	0.0926	['AT1G06690', 'AT1G10170', 'AT1G42960', 'AT2G24020', 'AT4G01050', 'AT4G23890']	[8, 9, 10]	6	3
23469	0.0926	['AT1G03160', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT4G27700', 'AT4G37925']	[8, 9, 10, 11]	9	4
159096	0.0926	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G54500', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[34, 35, 36]	12	3
127678	0.0926	['AT1G22020', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT5G59250']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	5	18
62105	0.0925	['AT1G14150', 'AT2G26800', 'AT3G01440', 'AT3G47060', 'AT4G23890']	[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44]	5	31
132113	0.0915	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	9	17
177463	0.0909	['AT1G02560', 'AT2G44990', 'AT1G03160', 'AT2G29500', 'AT2G30695', 'AT5G08540', 'AT1G67700', 'AT3G08920', 'AT1G16880', 'AT2G20260', 'AT5G01500']	[40]	11	1
187457	0.0909	['AT2G17630', 'AT2G40100', 'AT1G03160', 'AT2G29500', 'AT2G20260', 'AT1G67700', 'AT1G02560', 'AT4G37925', 'AT2G44990', 'AT5G01500', 'AT1G14345']	[47]	11	1
129564	0.0909	['AT2G17630', 'AT2G20260', 'AT3G47060', 'AT2G41330', 'AT1G14150', 'AT4G37925', 'AT5G19370', 'AT5G62720', 'AT4G23890', 'AT3G01440', 'AT2G26800']	[26]	11	1
125035	0.0909	['AT1G02560', 'AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G41330', 'AT3G01440', 'AT3G08920', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[25, 26, 27, 28, 29]	11	5
125040	0.0909	['AT1G02560', 'AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[25, 26, 27, 28, 29]	11	5
140069	0.0906	['AT1G14150', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT4G37925', 'AT5G19370']	[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]	6	19
134418	0.0905	['AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[27, 28, 29, 30, 31, 32, 33]	10	7
7186	0.09	['AT1G14150', 'AT1G18730', 'AT2G26800', 'AT3G15110', 'AT5G35170']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]	5	20
138709	0.0895	['AT1G14150', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G19370']	[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	9	12
213	0.0889	['AT1G03160', 'AT2G18790', 'AT3G08920', 'AT4G33010', 'AT5G53170']	[0, 1, 2]	5	3
131701	0.0889	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]	10	15
165266	0.0889	['AT2G17630', 'AT2G37660', 'AT5G01500', 'AT5G19370', 'AT2G20260', 'AT1G76760', 'AT1G67700', 'AT2G29500', 'AT2G30695', 'AT5G08540', 'AT3G08920', 'AT1G03090', 'AT1G16880', 'AT1G02560', 'AT2G44990']	[36]	15	1
38763	0.0889	['AT4G27700', 'AT2G37660', 'AT5G35170', 'AT3G08920', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT1G14150', 'AT1G67700', 'AT4G37925', 'AT1G18730', 'AT3G01440', 'AT3G15110', 'AT1G14345']	[11]	15	1
6646	0.0889	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT3G15110']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]	8	15
155613	0.0889	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51350', 'AT1G54500', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[33, 34, 35]	15	3
187463	0.0889	['AT3G10470', 'AT4G31560', 'AT5G20140', 'AT1G54580', 'AT5G15250', 'AT5G39830', 'AT3G26580', 'AT3G47060', 'AT1G54050', 'AT1G66670', 'AT2G30950', 'AT1G18730', 'AT1G72640', 'AT1G42960', 'AT5G03455', 'AT1G67280', 'AT1G10170', 'AT4G35770', 'AT4G39460', 'AT2G27290', 'AT1G17850', 'AT5G42765', 'AT3G55330', 'AT2G01918', 'AT5G53170', 'AT1G14590', 'AT4G24750', 'AT3G10130', 'AT4G01050', 'AT5G13120', 'AT1G29920', 'AT5G52780', 'AT1G06690', 'AT4G13670', 'AT4G20820', 'AT4G39960', 'AT3G22690', 'AT2G40760', 'AT5G12470', 'AT3G57680', 'AT4G04020', 'AT1G76760', 'AT3G01440', 'AT4G18370', 'AT2G26800']	[47]	45	1
187472	0.0889	['AT3G53560', 'AT2G21160', 'AT2G37230', 'AT3G15360', 'AT1G30510', 'AT1G05385', 'AT5G62720', 'AT1G74070', 'AT4G39730', 'AT3G25480', 'AT5G35170', 'AT4G38100', 'AT2G01140', 'AT1G54790', 'AT1G03850']	[47]	15	1
97076	0.0889	['AT1G50460', 'AT3G25480', 'AT3G46780', 'AT5G16150', 'AT5G19500']	[20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	5	18
141748	0.088	['AT1G14150', 'AT1G27510', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[29, 30, 31, 32, 33, 34, 35, 36]	9	8
126393	0.088	['AT2G01918', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT4G23890', 'AT5G62720']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]	6	12
160217	0.088	['AT1G02560', 'AT1G16880', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920']	[34, 35, 36, 37, 38, 39, 40, 41, 42]	8	9
168681	0.0877	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G16880', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT5G19370']	[37, 38]	19	2
127197	0.0875	['AT1G22020', 'AT1G50460', 'AT3G25480', 'AT3G46780', 'AT5G19500']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]	5	16
187462	0.0874	['AT3G10470', 'AT4G31560', 'AT5G20140', 'AT1G54580', 'AT5G15250', 'AT5G39830', 'AT3G26580', 'AT3G47060', 'AT1G54050', 'AT1G66670', 'AT2G30950', 'AT1G18730', 'AT1G72640', 'AT1G42960', 'AT5G03455', 'AT1G67280', 'AT1G10170', 'AT4G35770', 'AT4G39460', 'AT2G27290', 'AT1G17850', 'AT5G42765', 'AT3G55330', 'AT2G01918', 'AT5G53170', 'AT1G14590', 'AT4G24750', 'AT3G10130', 'AT4G01050', 'AT5G13120', 'AT1G29920', 'AT5G52780', 'AT1G06690', 'AT4G13670', 'AT4G20820', 'AT4G39960', 'AT3G22690', 'AT2G40760', 'AT5G12470', 'AT3G57680', 'AT2G43010', 'AT3G60370', 'AT1G55370', 'AT3G15110', 'AT2G42975', 'AT5G52970', 'AT1G07510', 'AT1G50250', 'AT1G74710', 'AT2G20270', 'AT3G58010', 'AT4G38380', 'AT5G16660', 'AT5G23890', 'AT1G15140', 'AT2G24020', 'AT1G15820', 'AT5G16150', 'AT5G19500', 'AT3G24590', 'AT4G18370']	[47]	61	1
16629	0.0873	['AT1G14150', 'AT1G18730', 'AT2G30695', 'AT2G37660', 'AT3G15110', 'AT5G35170']	[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]	6	14
187459	0.087	['AT3G10470', 'AT4G31560', 'AT5G20140', 'AT1G54580', 'AT5G15250', 'AT5G39830', 'AT3G26580', 'AT3G47060', 'AT1G54050', 'AT1G66670', 'AT2G30950', 'AT1G18730', 'AT1G72640', 'AT1G42960', 'AT5G03455', 'AT5G19370', 'AT1G76760', 'AT4G18370', 'AT2G26800', 'AT1G14150', 'AT5G42070', 'AT3G01440', 'AT4G04020']	[47]	23	1
116147	0.0852	['AT1G50460', 'AT3G25480', 'AT3G46780', 'AT4G38380', 'AT5G16150', 'AT5G19500']	[23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]	6	15
125812	0.0847	['AT2G01918', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT4G23890', 'AT5G62720']	[25, 26, 27, 28, 29, 30, 31, 32, 33]	7	9
131338	0.0844	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	11	14
134125	0.0833	['AT1G14150', 'AT2G01918', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G40100', 'AT2G41330', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[27, 28, 29, 30]	12	4
134126	0.0833	['AT1G14150', 'AT2G01918', 'AT2G17630', 'AT2G20260', 'AT2G40100', 'AT2G41330', 'AT3G01440', 'AT3G08920', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[27, 28, 29, 30]	12	4
38845	0.0833	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT3G01440', 'AT3G15110', 'AT4G27700', 'AT4G37925', 'AT5G35170', 'AT5G42270', 'AT5G52780']	[11, 12]	16	2
38848	0.0833	['AT1G03160', 'AT1G14150', 'AT1G14345', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G41330', 'AT3G01440', 'AT3G15110', 'AT4G37925', 'AT5G35170', 'AT5G42270', 'AT5G52780']	[11, 12]	16	2
172035	0.0833	['AT2G17630', 'AT1G80030', 'AT2G37660', 'AT5G19370', 'AT1G12250', 'AT1G76760', 'AT2G20260', 'AT5G01500', 'AT3G08920', 'AT1G16880', 'AT2G44990', 'AT1G02560', 'AT2G30695', 'AT3G47060', 'AT1G14150', 'AT4G23890', 'AT4G37925', 'AT2G40100', 'AT3G01440', 'AT2G26800']	[38]	20	1
41065	0.0833	['AT1G14150', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G37925', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]	8	13
44050	0.0833	['AT2G17630', 'AT5G39830', 'AT5G13120', 'AT5G15250', 'AT4G23890', 'AT4G27700', 'AT3G47060', 'AT2G40100']	[12]	8	1
51012	0.0833	['AT1G02560', 'AT1G27510', 'AT2G01918', 'AT2G26800', 'AT2G41330', 'AT2G44990', 'AT4G23890', 'AT5G52780']	[13, 14, 15, 16, 17]	8	5
3796	0.0833	['AT4G33010', 'AT3G08920', 'AT1G32500', 'AT3G14420', 'AT2G18790', 'AT1G16880', 'AT5G53170', 'AT2G29180']	[2]	8	1
23058	0.0833	['AT1G23740', 'AT1G42960', 'AT4G23890', 'AT1G06690', 'AT1G10170', 'AT2G24020', 'AT4G39730', 'AT3G15840']	[8]	8	1
23059	0.0833	['AT1G23740', 'AT1G42960', 'AT4G23890', 'AT1G06690', 'AT1G10170', 'AT2G24020', 'AT4G39730', 'AT4G01050']	[8]	8	1
23466	0.0833	['AT1G14345', 'AT1G67700', 'AT3G01440', 'AT3G08920', 'AT4G27700', 'AT4G37925']	[8, 9, 10, 11]	6	4
129563	0.0833	['AT2G17630', 'AT2G01918', 'AT5G62720', 'AT5G19370', 'AT4G23890', 'AT2G40100', 'AT3G01440', 'AT2G26800']	[26]	8	1
124417	0.0833	['AT1G02560', 'AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT3G01440', 'AT3G08920', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G62720']	[25, 26]	12	2
28159	0.0833	['AT4G27700', 'AT1G67700', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT2G37660', 'AT1G14150', 'AT1G18730', 'AT3G15110', 'AT2G41330', 'AT5G35170']	[9]	12	1
162143	0.0833	['AT1G67840', 'AT4G19830', 'AT1G74880', 'AT2G21530', 'AT4G38100', 'AT1G21750', 'AT1G65260', 'AT2G01140']	[35]	8	1
162869	0.0833	['AT1G02560', 'AT2G17630', 'AT2G30695', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G08540', 'AT5G19370']	[35, 36, 37, 38, 39, 40]	8	6
185913	0.0823	['AT1G15140', 'AT1G22020', 'AT1G22450', 'AT1G50250', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G52220', 'AT1G55370', 'AT1G75690', 'AT2G22360', 'AT2G24020', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT3G60370', 'AT4G13010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G59250']	[45, 46, 47]	27	3
138458	0.0818	['AT1G14150', 'AT2G17630', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G19370', 'AT5G62720']	[28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]	10	11
6913	0.0817	['AT1G14150', 'AT1G18730', 'AT2G26800', 'AT2G37660', 'AT3G15110', 'AT5G35170']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]	6	17
47015	0.0816	['AT1G14150', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT4G23890', 'AT4G37925', 'AT5G35170']	[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]	7	14
160959	0.0812	['AT2G26800', 'AT2G40100', 'AT3G01440', 'AT4G04020', 'AT4G18370', 'AT4G37925']	[34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]	6	13
127680	0.081	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	8	18
137850	0.0808	['AT1G14150', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890', 'AT4G37925', 'AT5G19370', 'AT5G62720']	[28, 29, 30, 31, 32, 33]	11	6
165459	0.0802	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT4G23890', 'AT4G37925', 'AT5G01500', 'AT5G19370']	[36, 37, 38]	18	3
46768	0.0801	['AT1G14150', 'AT2G26800', 'AT2G41330', 'AT3G15110', 'AT4G23890', 'AT4G37925', 'AT5G35170', 'AT5G52780']	[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]	8	13
46770	0.0801	['AT1G14150', 'AT2G20260', 'AT2G26800', 'AT2G41330', 'AT3G15110', 'AT4G23890', 'AT4G37925', 'AT5G35170']	[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]	8	13
36028	0.08	['AT1G14150', 'AT2G20260', 'AT3G15110', 'AT4G37925', 'AT5G35170']	[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]	5	15
40841	0.0795	['AT1G14150', 'AT1G18730', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT3G15110', 'AT4G37925', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]	8	11
168641	0.0794	['AT2G17630', 'AT2G26800', 'AT1G14150', 'AT1G12250', 'AT2G40100', 'AT1G80030', 'AT4G37925', 'AT5G19370', 'AT3G01440', 'AT1G76760', 'AT4G23890', 'AT5G01500', 'AT2G37660', 'AT5G08540', 'AT2G20260', 'AT1G02560', 'AT2G44990', 'AT2G29500', 'AT3G08920', 'AT1G16880', 'AT2G30695']	[37]	21	1
7229	0.0794	['AT1G14150', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT3G15110']	[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]	5	21
164066	0.0787	['AT1G02560', 'AT1G16880', 'AT1G67700', 'AT2G29500', 'AT2G44990', 'AT3G08920']	[35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46]	6	12
61824	0.0785	['AT1G14150', 'AT2G26800', 'AT2G40100', 'AT3G01440', 'AT3G47060', 'AT4G23890']	[14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	6	29
165326	0.0784	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G16880', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT4G37925', 'AT5G01500', 'AT5G08540', 'AT5G19370']	[36, 37]	17	2
38767	0.0784	['AT4G27700', 'AT2G37660', 'AT5G35170', 'AT5G42270', 'AT5G52780', 'AT2G41330', 'AT2G20260', 'AT1G14150', 'AT1G18730', 'AT3G15110', 'AT1G03160', 'AT2G29500', 'AT2G30695', 'AT1G67700', 'AT4G37925', 'AT3G01440', 'AT1G14345']	[11]	17	1
163370	0.0781	['AT1G14150', 'AT1G76760', 'AT2G26800', 'AT2G37660', 'AT2G40100', 'AT3G01440', 'AT4G23890', 'AT4G37925']	[35, 36, 37, 38, 39, 40, 41, 42]	8	8
