term_id	sign_score	level	annotation_gene	start_time	end_time	geneSize	windowSize
TPO:113462	0.048	2	AT1G22020,AT1G50460,AT1G51350,AT1G56500,AT2G35040,AT3G15840,AT3G58010,AT4G38380,AT5G16150,AT5G53170,AT5G59250	74	85	11	12
TPO:113469	0.0139	2	AT1G20810,AT1G22020,AT1G50460,AT1G54500,AT1G56500,AT2G22360,AT2G35040,AT2G42220,AT3G25480,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53490,AT5G59250	74	85	20	12
TPO:98161	0.0057	7	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G55370,AT1G72640,AT1G74710,AT2G24020,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G60370,AT4G35770,AT5G12470,AT5G23890,AT5G42070,AT5G52970	71	88	29	18
TPO:162624	0.0056	3	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G52220,AT1G55370,AT1G74710,AT2G20270,AT2G24020,AT2G35040,AT2G40760,AT2G42975,AT2G43010,AT3G15110,AT3G22690,AT3G24590,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G23890,AT4G38380,AT4G39960,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	94	106	32	13
TPO:113474	0.071	2	AT1G22020,AT1G50460,AT1G51350,AT1G56500,AT2G35040,AT3G15840,AT4G16155,AT5G53170,AT5G59250	74	85	9	12
TPO:86245	0.0159	4	AT1G06690,AT1G17850,AT1G52220,AT1G55370,AT2G27290,AT2G40100,AT3G10470,AT4G18370,AT4G35770,AT5G20140,AT5G23890,AT5G39830	69	82	12	14
TPO:113479	0.0648	2	AT1G22020,AT1G50460,AT1G51350,AT2G35040,AT3G15840,AT3G25480,AT3G28850,AT4G16155,AT5G59250	74	85	9	12
TPO:162632	0.0064	2	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G51350,AT1G52220,AT1G55370,AT1G74710,AT2G20270,AT2G24020,AT2G35040,AT2G42975,AT2G43010,AT3G24590,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G23890,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	94	106	28	13
TPO:113481	0.108	2	AT1G22020,AT1G22450,AT1G51350,AT2G35040,AT3G15840,AT3G28850,AT4G16155,AT5G53170,AT5G59250	74	85	9	12
TPO:113482	0.0062	2	AT1G20810,AT1G50460,AT1G54500,AT1G56500,AT2G22360,AT2G42220,AT3G25480,AT3G53560,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53490	74	85	18	12
TPO:74975	0.0069	6	AT1G14590,AT1G18730,AT1G27510,AT1G66670,AT1G72640,AT2G20270,AT2G26800,AT2G27290,AT2G40100,AT3G10470,AT3G47060,AT4G04020,AT4G18370,AT4G23890,AT4G37925,AT4G39960,AT5G02160,AT5G13120,AT5G15250,AT5G20140,AT5G52780	67	82	21	16
TPO:113496	0.0289	2	AT1G22020,AT1G42960,AT1G50250,AT1G50460,AT1G54500,AT1G56500,AT2G22360,AT2G35040,AT2G42220,AT2G42975,AT3G15840,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53170,AT5G59250	74	85	24	12
TPO:96740	0.006	4	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G17850,AT1G23740,AT1G29920,AT1G30510,AT1G31180,AT1G42960,AT1G50250,AT1G55370,AT1G66670,AT1G67280,AT1G72640,AT1G74710,AT2G22360,AT2G24020,AT2G37230,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G26580,AT3G55330,AT3G57680,AT4G01050,AT4G01900,AT4G13010,AT4G13670,AT4G31560,AT4G35770,AT4G39730,AT5G12470,AT5G21430,AT5G23890,AT5G42070,AT5G42765,AT5G52970	71	83	43	13
TPO:105306	0.0165	3	AT1G22020,AT1G50460,AT3G15840,AT3G25480,AT4G38380,AT5G16660	72	98	6	27
TPO:162651	0.033	4	AT1G03850,AT1G74070,AT2G01140,AT3G15840,AT3G53560,AT4G38100,AT4G39730	94	106	7	13
TPO:162351	0.0053	2	AT1G06690,AT1G17850,AT1G29920,AT1G42960,AT1G54050,AT1G66670,AT1G67280,AT2G27290,AT2G40760,AT3G15110,AT3G22690,AT3G26580,AT3G55330,AT3G57680,AT4G13670,AT4G35770,AT4G39460,AT5G12470,AT5G13120,AT5G15250	93	111	20	19
TPO:129887	0.02	2	AT1G02560,AT1G14150,AT1G27510,AT2G20260,AT2G37660,AT2G44990,AT3G08920,AT3G47060,AT4G23890,AT4G37925	78	92	10	15
TPO:129888	0.0222	3	AT1G14150,AT1G27510,AT2G20260,AT2G44990,AT3G08920,AT3G47060,AT4G23890,AT4G37925,AT5G62720	78	92	9	15
TPO:31248	0.0074	5	AT1G15820,AT1G23740,AT1G29920,AT1G42960,AT1G50250,AT2G22360,AT2G24020,AT3G15360,AT5G52970	59	98	9	40
TPO:96742	0.0061	3	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G31180,AT1G42960,AT1G50250,AT1G67280,AT1G74710,AT2G22360,AT2G24020,AT2G37230,AT2G40760,AT2G42220,AT2G42975,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G26580,AT3G55330,AT3G57680,AT4G01050,AT4G01900,AT4G13010,AT4G13670,AT4G20820,AT4G31560,AT4G35770,AT4G39460,AT4G39730,AT5G12470,AT5G16660,AT5G21430,AT5G23890,AT5G42070,AT5G42765,AT5G52970	71	83	42	13
TPO:113516	0.0162	2	AT1G20810,AT1G22020,AT1G42960,AT1G50250,AT1G50460,AT1G54500,AT1G56500,AT2G22360,AT2G35040,AT2G42220,AT2G42975,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G38380,AT4G39460,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53490,AT5G59250	74	85	24	12
TPO:162669	0.0167	4	AT1G06690,AT1G17850,AT1G18730,AT1G42960,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT2G30950,AT3G10470,AT3G55330,AT3G60370,AT4G13670,AT4G35770,AT4G39460,AT5G03455,AT5G12470,AT5G13120,AT5G20140,AT5G53170	94	106	20	13
TPO:98109	0.0093	7	AT1G06690,AT1G10170,AT1G15820,AT1G17850,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G55370,AT1G74710,AT2G24020,AT2G27290,AT2G40760,AT3G10130,AT3G15360,AT3G22690,AT3G55330,AT3G57680,AT3G60370,AT4G13670,AT4G35770,AT5G23890,AT5G42070,AT5G52970	71	88	24	18
TPO:113520	0.0085	2	AT1G20810,AT1G30510,AT1G42960,AT1G50250,AT1G50460,AT1G54500,AT1G56500,AT2G22360,AT2G37230,AT2G42220,AT2G42975,AT3G53560,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53490	74	85	26	12
TPO:124077	0.0097	7	AT1G07510,AT1G15140,AT1G50250,AT1G50460,AT2G22360,AT2G35040,AT2G42220,AT2G42975,AT3G24590,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53490	76	98	18	23
TPO:88946	0.0063	3	AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT2G22360,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT4G13010,AT4G38380,AT5G12470,AT5G21430	69	98	14	30
TPO:23412	0.0051	2	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT2G24020,AT2G37230,AT2G42975,AT3G15360,AT3G24590,AT3G55330,AT4G13010,AT4G39460,AT5G12470,AT5G16660,AT5G21430,AT5G52970,AT5G53170	58	70	20	13
TPO:23413	0.0051	1	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G29920,AT1G42960,AT2G22360,AT2G37230,AT2G42975,AT3G15360,AT3G24590,AT3G55330,AT3G60370,AT4G13670,AT5G12470,AT5G16660,AT5G21430,AT5G42070,AT5G52970,AT5G53170	58	70	20	13
TPO:23415	0.0057	2	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G29920,AT1G42960,AT2G24020,AT2G37230,AT2G42975,AT3G15360,AT3G24590,AT3G55330,AT5G12470,AT5G16660,AT5G21430,AT5G42070,AT5G52970,AT5G53170	58	70	18	13
TPO:23416	0.0121	2	AT1G10170,AT1G15820,AT1G22450,AT1G29920,AT1G42960,AT1G50250,AT2G24020,AT2G42975,AT3G15360,AT3G55330,AT4G13010,AT4G39460,AT5G12470,AT5G16660,AT5G21430,AT5G52970,AT5G53170	58	70	17	13
TPO:23418	0.0114	2	AT1G10170,AT1G15820,AT1G22450,AT1G29920,AT1G42960,AT1G50250,AT2G22360,AT2G42975,AT3G15360,AT3G55330,AT3G60370,AT4G13010,AT4G39460,AT5G12470,AT5G16660,AT5G21430,AT5G52970,AT5G53170	58	70	18	13
TPO:98111	0.0185	4	AT1G17850,AT1G52220,AT1G55370,AT2G27290,AT3G60370,AT4G13670,AT4G24750	71	88	7	18
TPO:88957	0.0069	3	AT1G29920,AT1G42960,AT1G50250,AT2G22360,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16660,AT5G21430	69	98	16	30
TPO:146302	0.0235	5	AT1G22020,AT1G50460,AT1G51350,AT1G52220,AT2G22360,AT2G35040,AT3G15840,AT3G28850,AT3G46780,AT3G58010,AT4G16155,AT4G38380,AT5G16150,AT5G16660,AT5G19500	84	100	15	17
TPO:23423	0.0696	3	AT1G50250,AT3G60370,AT4G13010,AT4G39460,AT5G52440,AT5G52970,AT5G53170	58	70	7	13
TPO:113536	0.0156	2	AT1G20810,AT1G30510,AT1G42960,AT1G50250,AT1G50460,AT1G54500,AT1G56500,AT2G22360,AT2G35040,AT2G37230,AT2G42220,AT2G42975,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G53490	74	85	25	12
TPO:23425	0.011	2	AT1G10170,AT1G15820,AT1G22450,AT1G29920,AT1G42960,AT1G50250,AT1G75690,AT2G22360,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT3G60370,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16660,AT5G52970,AT5G53170,AT5G59250	58	70	21	13
TPO:113538	0.0185	2	AT1G12250,AT1G14590,AT1G54050,AT1G54580,AT1G80030,AT3G10470,AT4G01050,AT4G04020,AT4G18370,AT4G31560,AT4G39960,AT5G03455,AT5G13120,AT5G20140,AT5G39830	74	85	15	12
TPO:23427	0.0105	2	AT1G10170,AT1G15820,AT1G22020,AT1G22450,AT1G29920,AT1G42960,AT1G50250,AT1G56500,AT1G75690,AT2G24020,AT2G42975,AT3G15360,AT3G28850,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G12470,AT5G16660,AT5G52970,AT5G53170,AT5G59250	58	70	22	13
TPO:146308	0.0896	4	AT1G51350,AT2G35040,AT3G15840,AT3G46780,AT4G16155,AT4G27700,AT5G53170	84	100	7	17
TPO:162540	0.0115	2	AT1G06690,AT1G10170,AT1G14590,AT1G17850,AT1G29920,AT1G42960,AT1G67280,AT2G27290,AT2G30950,AT2G40760,AT3G10130,AT3G10470,AT3G15110,AT3G22690,AT3G47060,AT3G55330,AT3G57680,AT4G20820,AT4G24750,AT4G31560,AT4G35770,AT4G39460,AT4G39960,AT5G13120,AT5G15250,AT5G20140,AT5G39830,AT5G52780,AT5G53170	94	105	29	12
TPO:153811	0.0119	10	AT1G15140,AT1G50250,AT1G50460,AT1G51350,AT1G52220,AT1G75690,AT2G22360,AT2G35040,AT2G42220,AT3G28850,AT3G58010,AT4G13010,AT4G16155,AT4G38380,AT5G16150,AT5G16660,AT5G19500	87	109	17	23
TPO:7047	0.0056	3	AT1G15820,AT1G29920,AT1G50250,AT3G15360,AT5G52970	52	99	5	48
TPO:113544	0.0208	3	AT1G12250,AT1G76760,AT1G80030,AT4G04020,AT4G18370,AT4G39960,AT5G13120,AT5G20140	74	85	8	12
TPO:55788	0.0104	3	AT1G14590,AT1G17850,AT1G66670,AT1G67280,AT3G10470,AT3G26580,AT5G08540,AT5G42765	64	79	8	16
TPO:1175	0.0082	6	AT1G51350,AT1G56500,AT1G75690,AT3G28850,AT3G58010,AT4G39460,AT5G59250	49	77	7	29
TPO:146317	0.0261	5	AT1G22020,AT1G22450,AT1G50460,AT1G51350,AT2G22360,AT3G15840,AT3G28850,AT3G46780,AT4G16155,AT4G38380,AT5G16150,AT5G59250	84	100	12	17
TPO:48014	0.0156	1	AT1G07510,AT1G15820,AT5G08540,AT4G27700,AT4G13670,AT3G55330,AT5G52970,AT3G60370,AT1G42960,AT2G22360,AT5G21430,AT1G06690,AT1G50250,AT3G15360,AT5G12470	63	72	15	10
TPO:48015	0.0179	1	AT1G07510,AT1G15820,AT5G08540,AT4G27700,AT4G13670,AT3G55330,AT5G52970,AT3G60370,AT1G42960,AT2G22360,AT5G21430,AT1G06690,AT1G52220	63	72	13	10
TPO:146320	0.0285	5	AT1G22020,AT1G22450,AT1G50460,AT1G51350,AT2G22360,AT3G15840,AT3G25480,AT3G28850,AT3G46780,AT4G16155,AT5G59250	84	100	11	17
TPO:74904	0.0284	4	AT1G12250,AT1G14150,AT1G76760,AT2G17630,AT2G20260,AT2G29500,AT2G40400,AT2G44990,AT3G08920,AT5G01500,AT5G19370	67	82	11	16
TPO:97174	0.0286	5	AT1G14150,AT1G27510,AT2G17630,AT2G20260,AT2G41330,AT3G08920,AT4G37925	71	85	7	15
TPO:48027	0.0137	1	AT1G75690,AT3G28850,AT1G51350,AT1G22020,AT3G25480,AT2G42220,AT4G39460,AT5G59250,AT3G58010,AT4G38380,AT5G19500,AT5G16150,AT1G56500,AT4G16155,AT3G15840,AT1G50460,AT3G46780	63	72	17	10
TPO:23149	0.0083	1	AT1G22020,AT1G23740,AT1G50460,AT1G51110,AT1G51350,AT2G24020,AT2G42220,AT4G16155,AT4G39730,AT5G16150	58	69	10	12
TPO:28486	0.0125	3	AT1G12250,AT1G55370,AT1G72640,AT1G74710,AT1G76760,AT1G80030,AT2G30950,AT4G04020,AT4G39960,AT5G23890	59	74	10	16
TPO:48038	0.0333	1	AT1G50250,AT3G15360,AT5G12470,AT4G27700,AT4G13670,AT3G55330,AT5G52970,AT5G53170,AT5G21430,AT3G60370,AT1G42960,AT2G22360	63	72	12	10
TPO:64423	0.02	3	AT1G55370,AT1G72640,AT2G27290,AT3G10470,AT4G24750,AT5G39830	65	89	6	25
TPO:48041	0.0154	1	AT1G50250,AT3G15360,AT5G12470,AT2G42975,AT5G16660,AT5G53170,AT1G42960,AT3G55330,AT5G52970,AT5G21430,AT4G13670,AT3G60370,AT2G22360	63	72	13	10
TPO:48042	0.0182	1	AT1G50250,AT3G15360,AT5G12470,AT2G42975,AT5G16660,AT5G53170,AT1G42960,AT3G55330,AT5G52970,AT5G21430,AT4G13010	63	72	11	10
TPO:155463	0.007	1	AT5G53490,AT4G38380,AT5G19500,AT4G20820,AT1G50460,AT1G30510,AT1G79230,AT1G15140,AT4G24930,AT3G46780,AT2G35040,AT2G22360,AT5G21430,AT4G13670,AT1G52220,AT5G16660,AT5G35170,AT3G25480,AT2G21160	89	98	19	10
TPO:48044	0.0278	1	AT1G14345,AT1G67700,AT2G17630,AT1G14150,AT1G12250,AT1G02560,AT5G39830,AT2G29500,AT1G74710,AT1G03160,AT5G42270,AT1G80030,AT4G37925,AT1G72640,AT5G23890,AT2G30950,AT2G30695,AT1G55370,AT2G20260,AT2G44990,AT3G08920,AT5G13120,AT1G76760,AT2G37660,AT5G19370,AT5G35170,AT1G03090,AT1G18730,AT5G15250,AT3G01440,AT3G15110,AT5G52780,AT4G23890,AT2G41330,AT5G01500,AT2G26800	63	72	36	10
TPO:48045	0.02	1	AT1G06690,AT4G27700,AT4G13670,AT3G55330,AT5G52970,AT4G35770,AT5G21430,AT3G60370,AT2G22360,AT1G52220	63	72	10	10
TPO:96528	0.0131	3	AT1G27510,AT1G52220,AT1G55370,AT2G20270,AT2G27290,AT2G40100,AT3G01440,AT3G10470,AT3G15110,AT4G18370,AT4G23890,AT4G24750,AT4G37925,AT5G13120,AT5G20140,AT5G35170,AT5G39830	71	82	17	12
TPO:138161	0.006	2	AT1G54580,AT2G01918,AT3G10470,AT4G18370,AT4G39960,AT5G02160,AT5G20140,AT5G52780	81	94	8	14
TPO:64435	0.02	3	AT1G17850,AT1G55370,AT1G67280,AT2G27290,AT3G10470,AT4G24750	65	89	6	25
TPO:114505	0.0081	4	AT1G14590,AT1G54580,AT3G10470,AT4G01050,AT4G18370,AT4G31560,AT4G39960,AT5G03455,AT5G08540,AT5G13120,AT5G39830	74	88	11	15
TPO:48059	0.0199	1	AT2G40400,AT2G27290,AT1G27510,AT5G42765,AT1G67280,AT3G10470,AT1G67700,AT2G17630,AT2G01918,AT5G02160,AT1G14150,AT1G12250,AT4G39960,AT1G02560,AT4G04020,AT5G39830,AT2G29500,AT1G74710,AT2G20270,AT1G03160,AT2G40100,AT5G42270,AT1G80030,AT4G37925,AT1G72640,AT5G23890,AT2G30695,AT2G37660,AT4G18370,AT5G15250,AT5G19370,AT2G30950,AT5G20140,AT1G55370,AT5G01500,AT2G20260,AT2G44990,AT3G47060,AT3G08920,AT5G13120,AT1G76760,AT4G24750,AT5G52780,AT1G03090,AT1G18730,AT5G03455,AT3G01440,AT5G35170,AT4G23890,AT2G41330,AT3G15110,AT2G26800	63	72	52	10
TPO:23486	0.0119	1	AT1G22020,AT1G50460,AT1G51110,AT1G51350,AT2G42220,AT3G25480,AT4G16155,AT5G16150	58	71	8	14
TPO:23487	0.0198	2	AT1G50460,AT1G51110,AT2G42220,AT3G15840,AT4G16155,AT4G39730	58	71	6	14
TPO:124064	0.0155	6	AT1G50460,AT2G22360,AT2G35040,AT2G42220,AT2G42975,AT3G15840,AT3G46780,AT3G58010,AT4G13010,AT4G38380,AT4G39460,AT5G16150,AT5G16660,AT5G19500,AT5G21430	76	98	15	23
TPO:113602	0.0183	3	AT1G07510,AT1G15820,AT1G29920,AT1G42960,AT1G50250,AT1G50460,AT1G52220,AT1G54500,AT1G56500,AT2G20270,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G35770,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G42070,AT5G52970,AT5G53170	74	85	38	12
TPO:48067	0.0056	1	AT2G40400,AT2G27290,AT1G27510,AT5G42765,AT1G67280,AT3G10470,AT3G26580,AT5G02160,AT4G18370,AT5G20140,AT3G47060,AT4G39960,AT4G35770,AT2G20270,AT2G40100,AT5G03455,AT4G04020,AT4G24750	63	72	18	10
TPO:146373	0.0065	5	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G79230,AT2G20270,AT2G24020,AT2G35040,AT2G40760,AT2G42975,AT2G43010,AT3G15360,AT3G24590,AT3G57680,AT3G58010,AT4G13010,AT4G13670,AT4G20820,AT4G24930,AT5G12470,AT5G16660,AT5G21430,AT5G23890,AT5G52970	84	100	24	17
TPO:23494	0.0119	3	AT1G22020,AT1G50460,AT1G51110,AT1G51350,AT2G42220,AT4G16155,AT4G39730,AT5G16150	58	71	8	14
TPO:48071	0.0192	1	AT2G40400,AT2G27290,AT1G27510,AT5G42765,AT1G67280,AT1G54050,AT2G01918,AT5G02160,AT4G18370,AT5G20140,AT3G47060,AT4G39960,AT3G26580,AT4G24750,AT2G40100,AT4G04020,AT5G03455,AT2G17630,AT1G14150,AT1G12250,AT1G02560,AT5G39830,AT5G42270,AT5G15250,AT1G80030,AT4G37925,AT1G72640,AT5G23890,AT1G74710,AT2G37660,AT5G19370,AT1G03090,AT2G26800,AT2G30950,AT2G20260,AT5G13120,AT1G76760,AT1G55370,AT5G35170,AT2G29500,AT1G18730,AT3G15110,AT5G52780,AT4G23890,AT2G41330,AT5G01500,AT2G44990,AT2G30695,AT3G08920,AT1G03160,AT3G01440,AT2G20270	63	72	52	10
TPO:146376	0.0063	5	AT1G07510,AT1G15140,AT1G15820,AT1G50250,AT1G50460,AT1G79230,AT2G22360,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G15840,AT3G24590,AT3G46780,AT3G58010,AT4G13010,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G23890,AT5G52970	84	100	25	17
TPO:23497	0.017	2	AT1G50460,AT1G51110,AT2G42220,AT3G15840,AT3G25480,AT3G46780,AT4G16155	58	71	7	14
TPO:23498	0.0087	1	AT1G22020,AT1G51110,AT1G51350,AT1G56500,AT1G75690,AT2G42220,AT3G25480,AT4G16155,AT4G38380,AT5G16150,AT5G19500	58	71	11	14
TPO:48075	0.0722	1	AT1G17850,AT4G27700,AT2G35040,AT4G35770,AT1G52220,AT3G10470	63	72	6	10
TPO:72653	0.0072	2	AT1G14150,AT2G26800,AT2G40100,AT3G01440,AT4G23890	66	102	5	37
TPO:101849	0.0051	2	AT1G06690,AT1G14590,AT1G17850,AT1G18730,AT1G27510,AT1G31180,AT1G55370,AT1G66670,AT1G67280,AT1G72640,AT2G27290,AT2G40100,AT2G40760,AT3G10130,AT3G10470,AT3G26580,AT3G55330,AT3G57680,AT4G01050,AT4G04020,AT4G31560,AT4G35770,AT4G37925,AT4G39960,AT5G02160,AT5G15250,AT5G23890,AT5G42070,AT5G42765,AT5G52780	72	82	30	11
TPO:23503	0.0198	2	AT1G51110,AT2G42220,AT3G15840,AT3G25480,AT4G16155,AT5G08540	58	71	6	14
TPO:23505	0.0079	2	AT1G22020,AT1G51110,AT1G51350,AT1G56500,AT1G75690,AT3G25480,AT3G58010,AT4G16155,AT4G38380,AT5G08540,AT5G19500,AT5G59250	58	71	12	14
TPO:48082	0.0199	1	AT1G17850,AT1G67280,AT2G27290,AT3G10470,AT5G42765,AT3G26580,AT1G27510,AT5G02160,AT4G18370,AT5G20140,AT4G39960,AT3G47060,AT2G01918,AT4G24750,AT4G04020,AT2G40100,AT5G03455,AT2G17630,AT1G14150,AT1G12250,AT1G02560,AT5G39830,AT5G15250,AT5G42270,AT4G37925,AT1G80030,AT1G72640,AT5G23890,AT1G74710,AT2G37660,AT5G19370,AT1G03090,AT2G30950,AT2G20260,AT5G13120,AT1G76760,AT1G55370,AT2G44990,AT5G35170,AT2G29500,AT1G18730,AT3G15110,AT5G52780,AT4G23890,AT2G41330,AT5G01500,AT2G26800,AT2G30695,AT3G08920,AT2G20270,AT3G01440,AT1G03160	63	72	52	10
TPO:146388	0.006	5	AT1G07510,AT1G15140,AT1G15820,AT1G23740,AT1G50250,AT1G79230,AT2G20270,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G57680,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT5G12470,AT5G16660,AT5G21430,AT5G23890,AT5G52970	84	100	23	17
TPO:23511	0.011	4	AT1G22020,AT1G51110,AT1G51350,AT1G56500,AT1G75690,AT3G28850,AT3G58010,AT4G16155,AT4G38380,AT4G39730,AT5G16150,AT5G19500,AT5G59250	58	71	13	14
TPO:23512	0.0087	2	AT1G22020,AT1G51110,AT1G51350,AT1G56500,AT1G75690,AT2G42220,AT4G16155,AT4G38380,AT4G39730,AT5G16150,AT5G19500	58	71	11	14
TPO:39899	0.0267	9	AT1G14150,AT2G20260,AT2G26800,AT2G41330,AT3G01440,AT3G08920,AT4G23890,AT4G37925	61	85	8	25
TPO:146398	0.0215	4	AT1G07510,AT1G15140,AT1G50250,AT1G52220,AT2G24020,AT2G35040,AT2G42220,AT2G42975,AT2G43010,AT3G24590,AT3G58010,AT4G13010,AT4G13670,AT4G38380,AT5G12470,AT5G16150,AT5G16660,AT5G19500,AT5G21430,AT5G52970,AT5G53170	84	100	21	17
TPO:48095	0.0909	2	AT1G17850,AT1G52220,AT2G35040,AT4G13670,AT4G27700	63	73	5	11
TPO:23520	0.0068	2	AT1G22020,AT1G50250,AT1G51350,AT1G56500,AT1G75690,AT3G58010,AT4G13010,AT4G16155,AT4G38380,AT4G39460,AT5G08540,AT5G16660,AT5G19500,AT5G59250	58	71	14	14
TPO:23522	0.1048	4	AT1G50250,AT4G13010,AT4G39460,AT5G52440,AT5G53170	58	71	5	14
TPO:113147	0.0126	1	AT1G66670,AT1G74710,AT3G10130,AT1G72640,AT1G55370,AT5G42765,AT4G01900,AT3G26580,AT2G40760,AT2G40400,AT4G39960,AT5G39830,AT3G10470,AT1G14590,AT5G20140,AT5G08540,AT4G31560,AT4G18370,AT1G54050,AT4G24750,AT4G04020,AT4G01050,AT5G03455,AT1G54580,AT1G80030,AT2G27290,AT1G17850,AT1G31180,AT1G67280	74	83	29	10
TPO:115079	0.0234	5	AT1G02560,AT1G14150,AT1G27510,AT2G20260,AT2G37660,AT2G44990,AT3G08920,AT3G47060,AT4G37925	74	92	9	19
TPO:15333	0.0056	3	AT1G10170,AT1G15820,AT1G29920,AT1G50250,AT3G15360,AT5G52970	55	94	6	40
TPO:23697	0.0133	3	AT1G42960,AT1G50250,AT2G42975,AT3G15360,AT4G13010,AT5G12470,AT5G16660,AT5G21430,AT5G52970,AT5G53170	58	72	10	15
TPO:113641	0.0051	2	AT1G06690,AT1G07510,AT1G10170,AT1G15140,AT1G15820,AT1G23740,AT1G29920,AT1G30510,AT1G52220,AT1G54500,AT1G55370,AT1G66670,AT1G74070,AT1G74710,AT1G79230,AT1G79450,AT2G20270,AT2G22360,AT2G24020,AT2G37230,AT2G40760,AT2G42220,AT2G43010,AT3G10130,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G58010,AT4G13010,AT4G20820,AT4G24930,AT4G35770,AT4G38380,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G21430,AT5G23890,AT5G42070,AT5G42765,AT5G52970	74	85	44	12
TPO:64260	0.0222	4	AT1G55370,AT1G72640,AT2G27290,AT3G10470,AT5G42765	65	88	5	24
TPO:113648	0.0082	2	AT1G06690,AT1G07510,AT1G10170,AT1G15820,AT1G20810,AT1G23740,AT1G29920,AT1G30510,AT1G42960,AT1G50250,AT1G52220,AT1G54500,AT1G56500,AT1G66670,AT1G74710,AT2G20270,AT2G22360,AT2G24020,AT2G37230,AT2G42220,AT2G42975,AT2G43010,AT3G15360,AT3G22690,AT3G24590,AT3G55330,AT3G57680,AT3G58010,AT3G60370,AT4G13010,AT4G13670,AT4G20820,AT4G35770,AT4G38380,AT4G39460,AT4G39730,AT5G12470,AT5G16150,AT5G16660,AT5G21430,AT5G23890,AT5G42070,AT5G42765,AT5G52970	74	85	44	12
