term_id	sign_score	annotation_gene	annotation_window	geneSize	window_size
173736	0.0632	['AT1G02560', 'AT1G16880', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G01500']	[38, 39, 40, 41, 42, 43, 44, 45, 46]	9	9
134103	0.0628	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[27, 28, 29]	14	3
34620	0.0625	['AT1G03160', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G08920', 'AT4G37925']	[10, 11, 12, 13, 14, 15, 16, 17]	8	8
2032	0.0625	['AT1G03160', 'AT1G14345', 'AT1G67700', 'AT1G72640', 'AT2G20260', 'AT3G08920', 'AT3G14420', 'AT4G33010']	[1, 2, 3, 4]	8	4
69327	0.0625	['AT1G22450', 'AT1G56500', 'AT2G42220', 'AT4G27700', 'AT4G38380', 'AT4G39460', 'AT5G16660', 'AT5G53170']	[16, 17]	8	2
40120	0.0625	['AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110']	[11, 12, 13, 14, 15, 16, 17, 18]	10	8
40123	0.0625	['AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G15110', 'AT5G42270']	[11, 12, 13, 14, 15, 16, 17, 18]	10	8
141736	0.0625	['AT1G54500', 'AT3G25480', 'AT3G46780', 'AT3G53560', 'AT5G53170']	[29, 30, 31, 32, 33, 34, 35, 36]	5	8
142984	0.0623	['AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	9	14
129891	0.062	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[26, 27, 28, 29]	13	4
129889	0.062	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[26, 27, 28, 29]	13	4
38843	0.0619	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G27700', 'AT4G37925', 'AT5G35170']	[11, 12]	14	2
141596	0.0617	['AT1G50460', 'AT2G35040', 'AT3G25480', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[29, 30, 31, 32, 33, 34, 35]	9	7
166475	0.0615	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G19370']	[36, 37, 38, 39, 40, 41, 42]	13	7
181999	0.0615	['AT1G02560', 'AT1G03160', 'AT1G16880', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G01500']	[42, 43, 44, 45, 46]	10	5
188911	0.0615	['AT1G22020', 'AT2G22360', 'AT3G21055', 'AT5G21430', 'AT5G52440']	[49, 50, 51, 52, 53]	5	5
126169	0.0614	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G25480', 'AT5G53170', 'AT5G59250']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	6	11
172943	0.0611	['AT1G02560', 'AT1G16880', 'AT1G67700', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G19370']	[38, 39, 40, 41, 42]	13	5
125416	0.0611	['AT1G22020', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G58010', 'AT4G39460', 'AT5G16660', 'AT5G53170']	[25, 26, 27, 28, 29, 30, 31]	8	7
130619	0.0611	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	10	10
130624	0.0611	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	10	10
166835	0.061	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G01500']	[36, 37, 38, 39, 40, 41, 42, 43, 44]	9	9
126946	0.0609	['AT1G22020', 'AT3G15840', 'AT3G25480', 'AT5G53170', 'AT5G59250']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	5	15
33577	0.0606	['AT1G03160', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G08920', 'AT4G37925']	[10, 11, 12]	9	3
165461	0.0606	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G08540', 'AT5G19370']	[36, 37, 38]	15	3
168881	0.0606	['AT1G22450', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42220', 'AT2G42975', 'AT3G58010', 'AT4G16155', 'AT5G16660', 'AT5G19500', 'AT5G21430', 'AT5G53170']	[37, 38, 39]	12	3
168884	0.0606	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT4G27700', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[37, 38, 39]	13	3
69357	0.0606	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G56500', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G59250']	[16, 17, 18]	9	3
168886	0.0606	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G16155', 'AT4G27700', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[37, 38, 39]	13	3
40121	0.0604	['AT1G02560', 'AT1G03160', 'AT1G14150', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G15110', 'AT5G42270']	[11, 12, 13, 14, 15, 16, 17, 18]	10	8
40122	0.0604	['AT1G03160', 'AT1G14150', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G15110', 'AT5G42270']	[11, 12, 13, 14, 15, 16, 17, 18]	10	8
165267	0.0602	['AT2G17630', 'AT2G37660', 'AT5G01500', 'AT5G19370', 'AT2G20260', 'AT1G76760', 'AT1G12250', 'AT1G80030', 'AT1G03090', 'AT2G29500', 'AT2G30695', 'AT2G44990', 'AT3G08920', 'AT1G16880', 'AT5G08540', 'AT1G02560']	[36]	16	1
130628	0.0602	['AT1G22020', 'AT1G50460', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT5G19500', 'AT5G53170']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	8	10
179759	0.06	['AT1G21750', 'AT1G54500', 'AT1G65260', 'AT1G67840', 'AT4G19830']	[41, 42]	5	2
183766	0.0595	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G16880', 'AT2G20260', 'AT2G29500']	[43, 44, 45, 46, 47, 48]	6	6
188059	0.0593	['AT1G03160', 'AT2G29500', 'AT2G20260', 'AT1G67700', 'AT2G44990', 'AT1G02560', 'AT1G14345', 'AT1G16880', 'AT3G08920', 'AT5G42270']	[48]	10	1
40393	0.0588	['AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110']	[11, 12, 13, 14, 15, 16, 17, 18, 19]	8	9
34875	0.0588	['AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G08920', 'AT4G37925']	[10, 11, 12, 13, 14, 15, 16, 17, 18]	7	9
112847	0.0586	['AT4G16155', 'AT3G46780', 'AT5G19500', 'AT5G59250', 'AT3G28850', 'AT4G27700', 'AT1G22020', 'AT3G15840', 'AT1G51350', 'AT3G25480', 'AT1G50460', 'AT1G22450']	[23]	12	1
87597	0.0586	['AT1G22020', 'AT1G51350', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT4G27700', 'AT5G59250']	[19, 20, 21, 22, 23]	7	5
87600	0.0586	['AT1G22020', 'AT1G50460', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT4G27700', 'AT5G59250']	[19, 20, 21, 22, 23]	7	5
132138	0.0583	['AT1G50460', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	8	17
73358	0.0583	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT4G16155', 'AT5G59250']	[16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	8	27
28558	0.0583	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G15110', 'AT4G27700', 'AT5G35170']	[9, 10, 11, 12]	10	4
141603	0.0581	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[29, 30, 31, 32, 33, 34, 35]	13	7
142258	0.0579	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	10	11
141745	0.0579	['AT1G22020', 'AT1G51350', 'AT1G54500', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT5G53170', 'AT5G59250']	[29, 30, 31, 32, 33, 34, 35, 36]	9	8
112905	0.0576	['AT2G30695', 'AT1G67700', 'AT2G29500', 'AT3G08920', 'AT5G19370', 'AT1G03090', 'AT2G37660', 'AT1G02560', 'AT5G01500']	[23]	9	1
141225	0.0575	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[29, 30, 31, 32]	14	4
57287	0.0573	['AT1G02560', 'AT1G14150', 'AT1G67700', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT5G01500', 'AT5G19370', 'AT5G42270']	[14, 15, 16, 17, 18]	17	5
45658	0.0573	['AT1G02560', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G08920', 'AT3G15110']	[12, 13, 14, 15, 16, 17, 18, 19]	8	8
129686	0.0571	['AT1G22020', 'AT1G22450', 'AT1G50460', 'AT1G51110', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT3G58010', 'AT4G16155', 'AT5G53170', 'AT5G59250']	[26, 27]	14	2
128700	0.0568	['AT1G50460', 'AT2G35040', 'AT3G58010', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]	7	23
177444	0.0568	['AT2G17630', 'AT5G19370', 'AT1G12250', 'AT2G37660', 'AT1G80030', 'AT5G01500', 'AT2G44990', 'AT2G30695', 'AT3G08920', 'AT1G02560', 'AT2G20260', 'AT1G67700', 'AT2G29500', 'AT1G16880', 'AT5G08540']	[40]	15	1
45097	0.0561	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT4G37925', 'AT5G35170', 'AT5G42270']	[12, 13, 14, 15, 16, 17]	14	6
127680	0.0561	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	8	18
188902	0.0559	['AT1G02560', 'AT1G03160', 'AT1G12250', 'AT1G14345', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT5G01500', 'AT5G42270', 'AT5G53170']	[49, 50, 51, 52, 53]	11	5
100008	0.0556	['AT4G27700', 'AT1G22020', 'AT1G22450', 'AT3G46780', 'AT3G28850', 'AT3G15840', 'AT1G51350', 'AT3G25480', 'AT5G59250', 'AT1G50460']	[21]	10	1
134335	0.0556	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[27, 28, 29, 30, 31, 32]	12	6
75125	0.0556	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G56500', 'AT4G27700', 'AT5G59250']	[17, 18, 19, 20]	6	4
188041	0.0556	['AT1G54050', 'AT1G66670', 'AT1G72640', 'AT2G26800', 'AT3G26580', 'AT4G18370', 'AT4G39460', 'AT5G53170']	[47, 48, 49, 50, 51, 52, 53]	8	7
23051	0.0556	['AT1G67840', 'AT1G50450', 'AT1G74880', 'AT1G03090', 'AT2G21530', 'AT4G38100', 'AT1G78915', 'AT1G65260', 'AT2G21160', 'AT1G27510']	[8]	10	1
58742	0.0556	['AT1G02560', 'AT1G67700', 'AT2G30695', 'AT2G37660', 'AT5G01500']	[14, 15, 16, 17, 18, 19, 20, 21, 22, 23]	5	10
93739	0.0556	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT4G27700', 'AT5G59250']	[20, 21, 22, 23]	8	4
28554	0.0556	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G15110', 'AT4G27700', 'AT5G35170']	[9, 10, 11, 12]	10	4
134641	0.0553	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[27, 28, 29, 30, 31, 32, 33, 34, 35]	11	9
131335	0.0549	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT4G16155', 'AT5G53170']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	8	14
165326	0.0549	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G16880', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT4G37925', 'AT5G01500', 'AT5G08540', 'AT5G19370']	[36, 37]	17	2
175770	0.0548	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G01500']	[39, 40, 41, 42, 43, 44]	10	6
28457	0.0545	['AT1G03090', 'AT1G54500', 'AT1G65260', 'AT2G21530', 'AT4G38100']	[9, 10, 11]	5	3
23691	0.0545	['AT1G03160', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT3G01440', 'AT4G27700', 'AT4G37925']	[8, 9, 10, 11, 12]	8	5
86693	0.0542	['AT1G22020', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT4G27700', 'AT5G59250']	[19, 20]	8	2
185824	0.0542	['AT1G16790', 'AT1G20810', 'AT1G21750', 'AT1G54500', 'AT1G65260', 'AT1G78915', 'AT2G37400', 'AT4G39730']	[45, 46]	8	2
188065	0.0539	['AT3G15840', 'AT3G15360', 'AT1G20810', 'AT1G74070', 'AT1G54500', 'AT4G38100', 'AT2G37400', 'AT1G16790', 'AT1G78915', 'AT1G65260', 'AT4G39730']	[48]	11	1
126950	0.0538	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G58010', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	7	15
168880	0.0536	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT2G22360', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT4G16155', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[37, 38, 39]	13	3
168882	0.0536	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT2G22360', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT4G16155', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[37, 38, 39]	13	3
175435	0.0536	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT1G67700', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT3G08920', 'AT5G01500', 'AT5G19370']	[39, 40, 41, 42]	14	4
165268	0.0535	['AT2G17630', 'AT2G37660', 'AT5G01500', 'AT5G19370', 'AT2G20260', 'AT1G76760', 'AT1G12250', 'AT1G80030', 'AT1G14150', 'AT4G37925', 'AT2G41330', 'AT5G08540', 'AT2G29500', 'AT3G08920', 'AT1G16880', 'AT2G30695', 'AT2G44990', 'AT1G02560']	[36]	18	1
133971	0.0535	['AT2G35040', 'AT1G50460', 'AT4G39460', 'AT3G58010', 'AT1G54500', 'AT4G27700', 'AT3G46780', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT5G59250', 'AT1G22020', 'AT1G51110', 'AT3G15840', 'AT1G51350', 'AT3G25480', 'AT1G22450']	[27]	18	1
124396	0.0535	['AT3G15840', 'AT5G53170', 'AT1G54500', 'AT1G22020', 'AT5G16660', 'AT3G58010', 'AT4G39460', 'AT5G59250', 'AT3G28850']	[25]	9	1
165456	0.0535	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G16880', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT3G08920', 'AT4G37925', 'AT5G01500', 'AT5G19370']	[36, 37, 38]	17	3
141867	0.0535	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[29, 30, 31, 32, 33, 34, 35, 36, 37]	11	9
148367	0.0533	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G75690', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[31, 32]	15	2
28556	0.053	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G01440', 'AT3G15110', 'AT4G27700', 'AT4G37925']	[9, 10, 11, 12]	11	4
158904	0.0525	['AT2G17630', 'AT1G80030', 'AT5G19370', 'AT1G76760', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT2G44990', 'AT3G08920', 'AT2G37660', 'AT1G02560', 'AT5G01500']	[34]	12	1
129890	0.0525	['AT1G22020', 'AT1G50460', 'AT1G51110', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT5G19500', 'AT5G53170']	[26, 27, 28, 29]	9	4
186258	0.0524	['AT1G16790', 'AT1G20810', 'AT1G78915', 'AT2G37400', 'AT3G15840']	[45, 46, 47, 48, 49, 50]	5	6
33570	0.0523	['AT1G03160', 'AT1G14150', 'AT1G18730', 'AT1G67700', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT3G15110', 'AT4G27700', 'AT4G37925', 'AT5G35170']	[10, 11, 12]	11	3
184650	0.0523	['AT1G02560', 'AT1G03160', 'AT1G14345', 'AT1G16880', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G01500']	[44, 45, 46]	11	3
33331	0.0523	['AT1G67840', 'AT1G20810', 'AT1G21750', 'AT2G21160', 'AT2G37400', 'AT1G50450', 'AT3G53560', 'AT1G74070', 'AT1G74880', 'AT1G54500', 'AT1G78915', 'AT1G03090', 'AT1G65260', 'AT1G54580', 'AT2G01140', 'AT2G21530', 'AT4G38100']	[10]	17	1
131334	0.0522	['AT1G22020', 'AT1G50460', 'AT2G35040', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT5G16150', 'AT5G19500', 'AT5G53170']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39]	9	14
168878	0.0519	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G52220', 'AT2G22360', 'AT2G35040', 'AT2G42975', 'AT3G15840', 'AT3G46780', 'AT3G58010', 'AT4G16155', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[37, 38, 39]	14	3
132115	0.0519	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]	9	17
165266	0.0519	['AT2G17630', 'AT2G37660', 'AT5G01500', 'AT5G19370', 'AT2G20260', 'AT1G76760', 'AT1G67700', 'AT2G29500', 'AT2G30695', 'AT5G08540', 'AT3G08920', 'AT1G03090', 'AT1G16880', 'AT1G02560', 'AT2G44990']	[36]	15	1
165327	0.0519	['AT1G02560', 'AT1G12250', 'AT1G14150', 'AT1G16880', 'AT1G76760', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G26800', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT2G40100', 'AT2G44990', 'AT3G08920', 'AT4G37925', 'AT5G01500', 'AT5G19370']	[36, 37]	18	2
38763	0.0519	['AT4G27700', 'AT2G37660', 'AT5G35170', 'AT3G08920', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT1G03160', 'AT1G14150', 'AT1G67700', 'AT4G37925', 'AT1G18730', 'AT3G01440', 'AT3G15110', 'AT1G14345']	[11]	15	1
168643	0.0519	['AT4G27700', 'AT5G19500', 'AT3G46780', 'AT2G35040', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G52220', 'AT1G75690', 'AT1G22020', 'AT3G58010', 'AT5G59250', 'AT4G38380', 'AT2G22360', 'AT5G16150', 'AT3G15840', 'AT1G51350', 'AT3G25480', 'AT1G50460', 'AT1G22450']	[37]	20	1
166813	0.0517	['AT1G02560', 'AT1G12250', 'AT1G16880', 'AT1G80030', 'AT2G17630', 'AT2G20260', 'AT2G30695', 'AT2G37660', 'AT2G44990', 'AT5G01500', 'AT5G19370']	[36, 37, 38, 39, 40, 41, 42, 43, 44]	11	9
87925	0.0516	['AT1G22020', 'AT1G51350', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT5G59250']	[19, 20, 21, 22, 23, 24]	6	6
94727	0.0516	['AT1G22020', 'AT3G15840', 'AT3G28850', 'AT3G58010', 'AT4G39460', 'AT5G59250']	[20, 21, 22, 23, 24, 25]	6	6
183173	0.0515	['AT1G02560', 'AT1G03160', 'AT1G12250', 'AT1G16880', 'AT1G67700', 'AT2G17630', 'AT2G20260', 'AT2G29500', 'AT2G44990', 'AT3G08920', 'AT5G01500']	[43, 44]	11	2
133155	0.0514	['AT1G50460', 'AT2G35040', 'AT3G46780', 'AT3G58010', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47]	8	22
246	0.0513	['AT1G03160', 'AT1G14345', 'AT1G67700', 'AT1G72640', 'AT2G20260', 'AT3G08920', 'AT4G33010']	[0, 1, 2, 3, 4]	7	5
155610	0.0511	['AT1G22020', 'AT1G50460', 'AT1G51350', 'AT1G54500', 'AT2G35040', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT3G58010', 'AT4G16155', 'AT4G38380', 'AT5G16150', 'AT5G19500', 'AT5G53170', 'AT5G59250']	[33, 34, 35]	16	3
131701	0.0507	['AT1G22020', 'AT1G22450', 'AT1G51350', 'AT1G75690', 'AT3G15840', 'AT3G25480', 'AT3G28850', 'AT3G46780', 'AT4G16155', 'AT5G59250']	[26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40]	10	15
165272	0.0507	['AT2G17630', 'AT2G37660', 'AT5G01500', 'AT5G19370', 'AT2G20260', 'AT1G76760', 'AT1G12250', 'AT1G80030', 'AT1G14150', 'AT4G37925', 'AT2G41330', 'AT2G26800', 'AT2G40100', 'AT1G16880', 'AT3G08920', 'AT2G29500', 'AT2G30695', 'AT2G44990', 'AT1G02560']	[36]	19	1
40865	0.0507	['AT1G14150', 'AT2G20260', 'AT2G29500', 'AT2G30695', 'AT2G37660', 'AT3G01440', 'AT3G08920', 'AT3G15110', 'AT5G35170']	[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]	9	11
69144	0.0505	['AT4G27700', 'AT5G16660', 'AT2G42975', 'AT4G13010', 'AT5G12470', 'AT5G53170', 'AT1G56500', 'AT2G42220', 'AT4G39460', 'AT4G38380', 'AT1G22450']	[16]	11	1
183313	0.0505	['AT1G03090', 'AT1G50450', 'AT1G67840', 'AT1G74880', 'AT2G21530', 'AT4G19830']	[43, 44, 45]	6	3
126165	0.0504	['AT1G50460', 'AT2G35040', 'AT3G25480', 'AT3G58010', 'AT5G16150', 'AT5G16660', 'AT5G19500', 'AT5G53170']	[25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]	8	11
