wid	startWindow	stopWindow	windowSize	geneSize	groupGenes
1104a	11	15	4	5	['AT5G62720', 'AT1G74070', 'AT1G31180', 'AT1G54790', 'AT1G05385']
2704	27	31	4	107	['AT4G13670', 'AT5G02160', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G16155', 'AT4G35770', 'AT3G53560', 'AT1G50250', 'AT4G38380', 'AT4G27700', 'AT3G15840', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT5G42765', 'AT4G39730', 'AT1G15140', 'AT1G67280', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT1G79450', 'AT2G40400', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G21160', 'AT2G20270', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT4G24930', 'AT4G18370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT5G13120', 'AT1G78915', 'AT5G16150', 'AT5G59250', 'AT5G52970', 'AT1G12250', 'AT1G54580', 'AT2G42975', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54500', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G74070', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT1G14590', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT3G15110', 'AT1G22450', 'AT1G03850', 'AT1G20810', 'AT5G53170', 'AT1G16790', 'AT1G42960', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G30510', 'AT1G22020', 'AT1G51350', 'AT5G03455', 'AT3G25480', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680']
4703	47	50	3	19	['AT1G20810', 'AT1G16790', 'AT2G37400', 'AT1G50450', 'AT1G21750', 'AT3G53560', 'AT1G74070', 'AT1G74880', 'AT1G54500', 'AT1G78915', 'AT1G03090', 'AT1G67840', 'AT1G54790', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT4G19830', 'AT2G01140', 'AT1G03850']
705a	7	12	5	8	['AT2G26340', 'AT2G42220', 'AT3G46780', 'AT5G08540', 'AT1G16790', 'AT3G25480', 'AT4G23890', 'AT4G28025']
609	6	15	9	77	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT1G42960', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT5G03455', 'AT2G42975', 'AT4G24750', 'AT3G15360', 'AT1G50250', 'AT1G51110', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT3G60370', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G18370', 'AT4G01050', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT5G42765', 'AT2G22360', 'AT4G39730', 'AT5G19370', 'AT3G15840', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G12470', 'AT4G16155', 'AT1G79450', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G06690', 'AT1G22450', 'AT4G01900', 'AT5G52440']
1108	11	19	8	8	['AT1G21750', 'AT2G37400', 'AT3G53560', 'AT1G16790', 'AT1G54500', 'AT1G54580', 'AT3G26080', 'AT2G21160']
10017	10	27	17	8	['AT2G01918', 'AT1G14150', 'AT5G52780', 'AT3G01440', 'AT5G35170', 'AT4G37925', 'AT2G41330', 'AT2G26800']
3105	31	36	5	39	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT2G40100', 'AT1G14345', 'AT1G80030', 'AT2G30695', 'AT2G37660', 'AT4G18370', 'AT1G67700', 'AT1G03090', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT5G19370', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT3G47060', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT3G08920', 'AT5G35170', 'AT2G41330', 'AT2G26800']
2404	24	28	4	89	['AT3G10470', 'AT1G07510', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G35770', 'AT3G53560', 'AT1G50250', 'AT4G38380', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT4G39730', 'AT1G15140', 'AT1G67280', 'AT1G06690', 'AT5G42765', 'AT5G20140', 'AT1G79450', 'AT2G40400', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G21160', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT4G18370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT5G13120', 'AT5G16150', 'AT1G05385', 'AT5G52970', 'AT1G12250', 'AT1G54580', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT1G54500', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G74070', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT1G14590', 'AT2G37400', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT3G15110', 'AT4G24930', 'AT1G20810', 'AT2G42975', 'AT1G16790', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT1G30510', 'AT5G03455', 'AT3G25480', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680']
109	1	10	9	6	['AT2G26550', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT1G71500', 'AT1G65230']
6017	6	23	17	17	['AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G42765', 'AT2G20270', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G35040', 'AT2G27290', 'AT1G80030', 'AT4G24750', 'AT5G23890', 'AT5G03455']
4207	42	49	7	5	['AT2G21160', 'AT2G41330', 'AT1G30510', 'AT2G37230', 'AT3G26080']
2407	24	31	7	87	['AT3G10470', 'AT1G07510', 'AT4G39960', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G35770', 'AT3G53560', 'AT1G50250', 'AT4G38380', 'AT1G29920', 'AT5G19500', 'AT4G13010', 'AT4G39730', 'AT3G25480', 'AT1G67280', 'AT1G06690', 'AT5G42765', 'AT5G20140', 'AT1G79450', 'AT2G40400', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT3G15360', 'AT5G39830', 'AT2G21160', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT4G18370', 'AT1G74710', 'AT1G66670', 'AT2G37230', 'AT4G01900', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT5G13120', 'AT5G16150', 'AT1G15140', 'AT5G52970', 'AT1G12250', 'AT1G54580', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT1G54500', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT5G21430', 'AT1G80030', 'AT1G72640', 'AT3G24590', 'AT1G74070', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT1G14590', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT3G15110', 'AT4G24930', 'AT1G20810', 'AT2G42975', 'AT1G16790', 'AT3G58010', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT3G26080', 'AT1G50460', 'AT5G23890', 'AT1G30510', 'AT5G03455', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680']
2704a	27	31	4	6	['AT1G50450', 'AT4G19830', 'AT1G67840', 'AT2G21530', 'AT4G38100', 'AT2G01140']
2903	29	32	3	4	['AT3G19490', 'AT4G33010', 'AT5G42270', 'AT2G04030']
12016	12	28	16	9	['AT2G17630', 'AT2G29500', 'AT2G30695', 'AT2G20260', 'AT3G08920', 'AT2G37660', 'AT1G02560', 'AT5G01500', 'AT2G44990']
1103a	11	14	3	34	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT1G14150', 'AT1G02560', 'AT5G39830', 'AT2G29500', 'AT1G03160', 'AT1G54050', 'AT2G40100', 'AT5G42270', 'AT1G14345', 'AT4G37925', 'AT1G72640', 'AT2G30695', 'AT4G19830', 'AT1G74710', 'AT2G37660', 'AT1G67700', 'AT1G18730', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G20260', 'AT3G47060', 'AT5G13120', 'AT5G15250', 'AT2G44990', 'AT3G15110', 'AT5G35170', 'AT2G41330', 'AT2G40400', 'AT2G26800']
108	1	9	8	6	['AT5G02160', 'AT1G79450', 'AT4G24750', 'AT4G24930', 'AT1G05385', 'AT1G30510']
13011	13	24	11	13	['AT2G30950', 'AT2G35040', 'AT1G55370', 'AT5G08540', 'AT2G20270', 'AT1G76760', 'AT4G24750', 'AT5G19370', 'AT1G12250', 'AT5G03455', 'AT1G80030', 'AT1G72640', 'AT2G40400']
503	5	8	3	21	['AT1G20810', 'AT3G53560', 'AT1G50450', 'AT1G21750', 'AT5G62720', 'AT1G74070', 'AT1G74880', 'AT1G27510', 'AT2G43010', 'AT1G78915', 'AT1G03090', 'AT1G67840', 'AT1G54580', 'AT1G54790', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT1G31180', 'AT2G01140', 'AT2G21160', 'AT2G37400']
2207	22	29	7	9	['AT1G03160', 'AT1G03090', 'AT1G67700', 'AT2G18790', 'AT1G80380', 'AT4G33010', 'AT5G42270', 'AT1G14345', 'AT2G29180']
1030	1	31	30	8	['AT5G53170', 'AT4G16155', 'AT5G59250', 'AT1G75690', 'AT1G22020', 'AT3G28850', 'AT1G51350', 'AT5G16660']
6026a	6	32	26	6	['AT1G55370', 'AT1G76760', 'AT4G24750', 'AT1G12250', 'AT5G03455', 'AT1G80030']
24024	24	48	24	41	['AT1G15140', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT5G42070', 'AT1G31180', 'AT2G43010', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT5G52970', 'AT1G50250', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT4G39460', 'AT2G27290', 'AT4G01900', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT4G13010', 'AT1G15820', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT1G06690', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT2G24020', 'AT4G24750', 'AT5G03455', 'AT3G57680', 'AT4G24930']
4505	45	50	5	9	['AT1G30510', 'AT1G79450', 'AT5G62720', 'AT3G25480', 'AT3G15840', 'AT2G41330', 'AT3G15360', 'AT2G37230', 'AT2G21160']
4027	4	31	27	10	['AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT5G16660', 'AT1G51350', 'AT5G59250', 'AT1G22450', 'AT3G15840']
37013	37	50	13	4	['AT1G56500', 'AT5G08540', 'AT1G03160', 'AT1G14345']
1015a	1	16	15	6	['AT2G21160', 'AT1G50450', 'AT1G74880', 'AT1G78915', 'AT4G38100', 'AT1G65260']
3203	32	35	3	7	['AT4G36810', 'AT1G73530', 'AT4G25910', 'AT3G17830', 'AT2G26360', 'AT4G31390', 'AT1G03600']
15010	15	25	10	4	['AT2G26340', 'AT5G01220', 'AT3G21055', 'AT5G08050']
3208	32	40	8	24	['AT3G46780', 'AT5G53170', 'AT1G54500', 'AT5G19500', 'AT2G42975', 'AT2G42220', 'AT4G16155', 'AT3G58010', 'AT4G38380', 'AT1G51350', 'AT5G16660', 'AT1G75690', 'AT5G21430', 'AT1G50460', 'AT2G35040', 'AT3G28850', 'AT1G22020', 'AT2G22360', 'AT3G15840', 'AT3G25480', 'AT1G52220', 'AT5G16150', 'AT5G59250', 'AT1G22450']
4022	4	26	22	7	['AT2G30950', 'AT1G55370', 'AT1G76760', 'AT5G19370', 'AT1G12250', 'AT5G03455', 'AT1G80030']
4604	46	50	4	11	['AT1G05385', 'AT1G30510', 'AT1G79450', 'AT5G62720', 'AT4G39730', 'AT3G25480', 'AT3G15840', 'AT2G41330', 'AT3G15360', 'AT2G37230', 'AT2G21160']
27023	27	50	23	11	['AT5G39830', 'AT2G30950', 'AT5G20140', 'AT1G76760', 'AT4G39960', 'AT4G18370', 'AT4G04020', 'AT1G12250', 'AT5G15250', 'AT3G15110', 'AT1G80030']
3603	36	39	3	4	['AT1G73530', 'AT4G33520', 'AT4G31390', 'AT1G03600']
4034	4	38	34	4	['AT5G42070', 'AT4G39460', 'AT2G22360', 'AT4G39730']
8012	8	20	12	60	['AT4G13670', 'AT3G46780', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT1G42960', 'AT5G42070', 'AT2G42975', 'AT3G15360', 'AT1G50250', 'AT2G42220', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT2G24020', 'AT1G06690', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT1G51350', 'AT5G16660', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G56500', 'AT1G50460', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT3G15840', 'AT3G25480', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G16155', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT2G40760', 'AT5G52970', 'AT5G16150', 'AT5G59250', 'AT3G57680', 'AT1G22450', 'AT4G01900']
3904	39	43	4	9	['AT2G26340', 'AT1G54780', 'AT5G07020', 'AT1G79040', 'AT1G44575', 'AT3G56040', 'AT1G71500', 'AT1G65230', 'AT5G01220']
4405	44	49	5	4	['AT3G46610', 'AT1G79040', 'AT2G26550', 'AT1G44575']
106	1	7	6	5	['AT2G26340', 'AT3G53560', 'AT5G53490', 'AT1G54790', 'AT1G14590']
2403	24	27	3	25	['AT2G17630', 'AT2G01918', 'AT5G02160', 'AT5G62720', 'AT1G27510', 'AT1G14150', 'AT1G02560', 'AT2G29500', 'AT2G40100', 'AT4G37925', 'AT2G30695', 'AT2G37660', 'AT5G19370', 'AT3G01440', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT2G30950', 'AT2G20260', 'AT3G47060', 'AT2G44990', 'AT3G08920', 'AT5G35170', 'AT2G41330', 'AT2G26800']
21010	21	31	10	16	['AT4G13670', 'AT2G35040', 'AT5G53170', 'AT4G16155', 'AT2G20270', 'AT5G59250', 'AT1G75690', 'AT3G60370', 'AT3G28850', 'AT1G42960', 'AT1G51350', 'AT5G16660', 'AT4G27700', 'AT1G22450', 'AT3G15840', 'AT1G22020']
509	5	14	9	14	['AT1G20810', 'AT2G37400', 'AT1G50450', 'AT1G21750', 'AT3G53560', 'AT1G74880', 'AT1G78915', 'AT1G67840', 'AT1G54580', 'AT2G21530', 'AT4G38100', 'AT1G65260', 'AT2G01140', 'AT2G21160']
708	7	15	8	79	['AT4G13670', 'AT5G53170', 'AT1G07510', 'AT1G75690', 'AT3G26580', 'AT1G42960', 'AT1G12250', 'AT5G19500', 'AT5G42070', 'AT5G03455', 'AT2G42975', 'AT4G24750', 'AT3G15360', 'AT1G50250', 'AT1G51110', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT2G24020', 'AT3G60370', 'AT3G10470', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G18370', 'AT4G01050', 'AT1G51350', 'AT5G59250', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT1G80030', 'AT1G56500', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT2G35040', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT3G28850', 'AT1G22020', 'AT4G24930', 'AT1G15820', 'AT5G42765', 'AT2G22360', 'AT4G39730', 'AT5G19370', 'AT3G15840', 'AT1G15140', 'AT1G67280', 'AT2G27290', 'AT2G40760', 'AT1G66670', 'AT5G12470', 'AT4G16155', 'AT1G79450', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT5G52970', 'AT5G16150', 'AT5G16660', 'AT3G57680', 'AT1G06690', 'AT1G22450', 'AT4G01900', 'AT5G52440']
703	7	10	3	6	['AT2G01918', 'AT4G31560', 'AT1G54500', 'AT5G53490', 'AT3G26080', 'AT1G05385']
1022b	1	23	22	6	['AT1G23740', 'AT1G10170', 'AT4G39730', 'AT3G24590', 'AT2G42975', 'AT2G37230']
1014a	1	15	14	4	['AT4G24930', 'AT1G79450', 'AT1G30510', 'AT4G24750']
2209	22	31	9	7	['AT1G03160', 'AT1G03090', 'AT1G67700', 'AT2G18790', 'AT1G80380', 'AT1G14345', 'AT2G29180']
24016a	24	40	16	51	['AT1G20810', 'AT1G15140', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT5G42070', 'AT1G31180', 'AT3G15360', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT3G53560', 'AT5G52970', 'AT1G50250', 'AT4G39460', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT2G27290', 'AT3G26080', 'AT1G06690', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT4G39730', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G79450', 'AT2G43010', 'AT4G24750', 'AT5G03455', 'AT3G57680', 'AT4G24930']
1003	10	13	3	4	['AT1G32500', 'AT3G14420', 'AT3G19490', 'AT4G33010']
3906	39	45	6	4	['AT2G26340', 'AT5G01220', 'AT1G54780', 'AT5G07020']
35011	35	46	11	80	['AT2G17630', 'AT2G01918', 'AT2G40100', 'AT5G02160', 'AT4G31560', 'AT1G07510', 'AT4G20820', 'AT3G26580', 'AT1G27510', 'AT1G14150', 'AT1G12250', 'AT5G42070', 'AT1G54580', 'AT4G37925', 'AT5G13120', 'AT1G66670', 'AT4G24750', 'AT2G43010', 'AT3G15360', 'AT5G39830', 'AT1G14590', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT2G20270', 'AT4G35770', 'AT1G15140', 'AT3G60370', 'AT3G10470', 'AT1G50250', 'AT2G40760', 'AT1G54050', 'AT3G22690', 'AT4G01050', 'AT4G13670', 'AT4G39460', 'AT5G12470', 'AT1G80030', 'AT1G06690', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G42765', 'AT4G13010', 'AT1G74710', 'AT1G15820', 'AT2G37660', 'AT4G18370', 'AT1G42960', 'AT5G19370', 'AT1G18730', 'AT1G67280', 'AT2G27290', 'AT5G52780', 'AT4G23890', 'AT5G01500', 'AT4G01900', 'AT1G72640', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT2G24020', 'AT1G76760', 'AT4G39960', 'AT3G01440', 'AT4G04020', 'AT5G52970', 'AT5G15250', 'AT3G57680', 'AT3G15110', 'AT4G24930', 'AT5G35170', 'AT2G40400', 'AT1G31180', 'AT5G03455', 'AT2G26800']
24011	24	35	11	64	['AT1G20810', 'AT1G15140', 'AT2G42975', 'AT4G31560', 'AT1G07510', 'AT1G54500', 'AT5G42070', 'AT1G31180', 'AT1G79450', 'AT4G28025', 'AT2G43010', 'AT1G50250', 'AT3G15360', 'AT2G42220', 'AT3G10130', 'AT1G23740', 'AT1G10170', 'AT4G35770', 'AT3G53560', 'AT1G06690', 'AT5G52970', 'AT3G58010', 'AT4G38380', 'AT3G22690', 'AT4G01050', 'AT2G40760', 'AT5G53490', 'AT2G37230', 'AT4G20820', 'AT5G21430', 'AT2G27290', 'AT1G56500', 'AT1G50460', 'AT5G23890', 'AT3G24590', 'AT1G17850', 'AT1G29920', 'AT5G19500', 'AT4G39460', 'AT1G30510', 'AT4G13010', 'AT2G24020', 'AT1G15820', 'AT2G22360', 'AT4G39730', 'AT1G74710', 'AT1G67280', 'AT3G26580', 'AT1G66670', 'AT3G26080', 'AT5G12470', 'AT4G01900', 'AT2G21160', 'AT5G42765', 'AT1G72640', 'AT1G55370', 'AT3G55330', 'AT1G79230', 'AT1G52220', 'AT4G24750', 'AT5G16150', 'AT5G03455', 'AT3G57680', 'AT4G24930']
5012	5	17	12	17	['AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G42765', 'AT2G20270', 'AT3G60370', 'AT1G76760', 'AT4G39960', 'AT4G04020', 'AT5G19370', 'AT1G12250', 'AT2G35040', 'AT2G27290', 'AT1G80030', 'AT5G23890', 'AT5G03455', 'AT5G52440']
2509	25	34	9	15	['AT3G46780', 'AT5G53170', 'AT4G16155', 'AT3G28850', 'AT1G75690', 'AT1G22020', 'AT1G16790', 'AT1G51110', 'AT1G51350', 'AT5G59250', 'AT4G27700', 'AT3G25480', 'AT1G22450', 'AT3G15840', 'AT1G03850']
3907a	39	46	7	8	['AT5G08540', 'AT1G03160', 'AT2G18790', 'AT1G80380', 'AT5G42270', 'AT1G14345', 'AT1G56500', 'AT2G29180']
1303	13	16	3	28	['AT5G02160', 'AT4G39960', 'AT4G24750', 'AT1G74710', 'AT2G20270', 'AT3G60370', 'AT1G54050', 'AT2G27290', 'AT1G72640', 'AT5G23890', 'AT2G35040', 'AT5G42765', 'AT4G18370', 'AT5G19370', 'AT5G03455', 'AT1G80030', 'AT2G26550', 'AT2G30950', 'AT5G20140', 'AT1G55370', 'AT5G08540', 'AT3G47060', 'AT1G76760', 'AT1G12250', 'AT4G04020', 'AT1G54790', 'AT2G40400', 'AT5G52440']
4306	43	49	6	7	['AT1G30510', 'AT1G79450', 'AT5G62720', 'AT2G41330', 'AT3G26080', 'AT2G37230', 'AT2G21160']
16016	16	32	16	5	['AT1G15140', 'AT1G20810', 'AT5G53490', 'AT1G54580', 'AT1G79450']
1709	17	26	9	43	['AT2G01918', 'AT5G02160', 'AT4G31560', 'AT5G52970', 'AT5G62720', 'AT3G26580', 'AT1G27510', 'AT1G14150', 'AT4G39960', 'AT1G31180', 'AT1G14590', 'AT3G10130', 'AT4G35770', 'AT2G40100', 'AT1G54050', 'AT4G01050', 'AT2G40760', 'AT2G27290', 'AT1G06690', 'AT5G23890', 'AT1G17850', 'AT3G10470', 'AT1G74710', 'AT4G18370', 'AT1G18730', 'AT3G01440', 'AT4G37925', 'AT5G52780', 'AT4G23890', 'AT4G01900', 'AT5G42765', 'AT5G20140', 'AT3G55330', 'AT3G47060', 'AT5G13120', 'AT4G04020', 'AT1G66670', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT2G41330', 'AT2G26800', 'AT1G67280']
4503	45	48	3	121	['AT2G17630', 'AT4G13670', 'AT5G02160', 'AT1G07510', 'AT1G75690', 'AT3G10470', 'AT1G14150', 'AT2G18790', 'AT1G31180', 'AT2G43010', 'AT2G42220', 'AT1G23740', 'AT4G16155', 'AT1G03160', 'AT4G35770', 'AT1G50250', 'AT4G38380', 'AT2G40100', 'AT4G27700', 'AT4G37925', 'AT1G29920', 'AT5G19500', 'AT2G30695', 'AT4G13010', 'AT5G42765', 'AT1G15140', 'AT1G67280', 'AT4G23890', 'AT1G06690', 'AT2G30950', 'AT5G20140', 'AT2G20260', 'AT4G39960', 'AT2G40760', 'AT5G52440', 'AT3G46780', 'AT4G31560', 'AT4G20820', 'AT5G42070', 'AT5G39830', 'AT2G29500', 'AT2G20270', 'AT3G22690', 'AT1G56500', 'AT1G17850', 'AT3G28850', 'AT4G24930', 'AT2G37660', 'AT4G18370', 'AT5G19370', 'AT1G74710', 'AT1G66670', 'AT3G21055', 'AT5G08540', 'AT3G55330', 'AT1G79230', 'AT3G47060', 'AT5G13120', 'AT5G16150', 'AT5G59250', 'AT2G29180', 'AT2G26800', 'AT2G01918', 'AT5G52970', 'AT1G27510', 'AT1G12250', 'AT1G54580', 'AT2G42975', 'AT4G28025', 'AT3G10130', 'AT1G10170', 'AT3G60370', 'AT1G54050', 'AT4G01050', 'AT5G53490', 'AT5G21430', 'AT1G80030', 'AT4G01900', 'AT3G24590', 'AT1G15820', 'AT2G22360', 'AT1G18730', 'AT3G26580', 'AT5G01500', 'AT1G14590', 'AT1G72640', 'AT3G08920', 'AT1G52220', 'AT4G04020', 'AT1G51110', 'AT5G16660', 'AT2G44990', 'AT3G15110', 'AT1G22450', 'AT1G32500', 'AT1G16880', 'AT5G53170', 'AT2G40400', 'AT1G42960', 'AT1G02560', 'AT3G58010', 'AT1G51350', 'AT4G39460', 'AT1G14345', 'AT2G27290', 'AT1G50460', 'AT5G23890', 'AT2G35040', 'AT1G22020', 'AT1G67700', 'AT5G03455', 'AT5G52780', 'AT5G12470', 'AT1G55370', 'AT2G24020', 'AT1G76760', 'AT4G24750', 'AT5G15250', 'AT3G57680', 'AT5G35170', 'AT3G01440']
